CustomerID,FirstName,LastName,Email,Region,City,Segment,AcquisitionChannelID,FirstOrderDate,LTV_USD,CAC_USD,LTV_CAC_Ratio
473,Amy,White,lisa01@example.net,Ontario,South Kelsey,Loyal,4,2022-11-14,460.9,6.43,71.68
474,Scott,Rojas,gonzalezjill@example.org,British Columbia,South Paul,Champions,2,2023-02-09,652.01,18.59,35.07
475,Susan,Mayer,crystalwilliams@example.net,Quebec,West Timothyport,At Risk,1,2022-05-07,174.01,5.79,30.05
476,James,Clay,teresayoung@example.com,Quebec,Alexisview,Potential,2,2022-04-07,143.14,24.51,5.84
477,Brenda,Foster,albertwilliams@example.net,Ontario,Barkerberg,Champions,1,2022-01-01,1088.58,3.55,306.64
478,Nathan,Davis,vincentparks@example.com,New Brunswick,North Michaelberg,Loyal,5,2022-06-29,432.26,19.24,22.47
479,Jacqueline,Moody,tonystewart@example.net,Quebec,Lindamouth,Champions,3,2022-02-10,1038.42,1.35,769.2
480,Jessica,Smith,ihoward@example.com,Alberta,South Jasmineside,Loyal,3,2022-04-13,287.77,2.98,96.57
481,Kenneth,Terry,ashleystephens@example.com,Ontario,Hillside,Champions,3,2022-04-16,653.44,10.21,64.0
482,Ethan,Schmidt,qphillips@example.net,Manitoba,Shawnhaven,Lost,6,2022-04-02,74.43,0.01,7443.0
483,Nicholas,Lopez,harveymichael@example.net,Nova Scotia,West Jennifer,Loyal,1,2022-06-27,229.75,0.01,22975.0
484,Dominique,Ryan,rlee@example.com,Ontario,New Justin,At Risk,2,2022-10-15,185.93,22.89,8.12
485,Robert,Morris,millscarl@example.org,Alberta,Port Anthony,Loyal,1,2022-08-17,195.01,3.2,60.94
486,Daniel,Lee,duncanmary@example.net,British Columbia,Foxshire,Potential,6,2022-12-12,106.99,0.01,10699.0
487,Jonathan,Diaz,smithsamantha@example.net,New Brunswick,Hebertland,Potential,2,2022-11-22,107.41,23.9,4.49
488,Taylor,Fowler,angela65@example.net,Ontario,Port Christinahaven,Champions,2,2023-02-14,702.29,16.29,43.11
489,Billy,Jones,christian38@example.org,Ontario,Lake Jerryfurt,Loyal,6,2022-01-02,229.03,6.38,35.9
490,Jake,Fox,ashleymeza@example.net,Saskatchewan,Reeseshire,Loyal,3,2022-11-18,294.16,6.53,45.05
491,Michael,Ellis,kandrade@example.org,Alberta,Wagnerburgh,Potential,2,2022-01-20,112.92,23.53,4.8
492,Amanda,Greene,rachel85@example.com,Ontario,Duranchester,Loyal,3,2022-06-10,319.13,4.51,70.76
493,Margaret,Morris,annalewis@example.net,Quebec,Michaelmouth,Lost,6,2022-12-13,56.54,0.31,182.39
494,Seth,Sanders,birdcaitlin@example.net,Quebec,West Adam,Potential,2,2022-01-01,87.03,16.31,5.34
495,Tracey,Lewis,andrew48@example.net,Ontario,North Benjamin,Lost,3,2022-01-07,71.14,10.8,6.59
496,Michael,Taylor,pamela33@example.com,Quebec,Christopherfurt,Potential,4,2022-03-12,123.78,3.68,33.64
497,Ashley,Robinson,cummingslaura@example.org,Quebec,Petersenshire,Champions,3,2022-11-24,522.31,1.56,334.81
498,Lori,Davis,benjamin96@example.org,Ontario,Port Matthewchester,Loyal,2,2022-08-01,328.69,24.96,13.17
499,Robert,Parrish,julieatkinson@example.org,Ontario,Brownhaven,Loyal,6,2022-04-05,242.53,3.81,63.66
500,Blake,Fernandez,markwolfe@example.org,British Columbia,Lake Jessicafurt,Lost,5,2022-06-12,38.07,27.59,1.38
501,Tasha,Mullins,walkerkeith@example.com,Ontario,East Matthew,Lost,2,2022-03-20,39.39,20.52,1.92
502,Thomas,Mcgee,zbaker@example.net,Quebec,Ayalaberg,Lost,1,2022-06-13,39.0,1.09,35.78
503,Kathleen,Castillo,tonypearson@example.org,Quebec,East Charles,Loyal,3,2022-01-02,482.13,11.57,41.67
504,Kimberly,Morris,rodriguezrobert@example.com,British Columbia,Jamesstad,Potential,6,2023-02-12,54.67,7.21,7.58
505,Brittney,Johnson,gary59@example.com,Quebec,South Brady,At Risk,2,2022-02-14,102.21,17.28,5.91
506,Lisa,Gonzalez,eric11@example.net,New Brunswick,East Stacyberg,Potential,5,2022-10-21,121.77,27.78,4.38
507,Misty,Wilkins,cooperlinda@example.com,Ontario,Ruizmouth,Champions,2,2022-03-26,1145.72,17.45,65.66
508,Jason,Medina,amychristensen@example.net,British Columbia,Deanberg,Champions,5,2022-12-03,506.99,28.96,17.51
509,Heather,Barnett,qaguilar@example.net,Ontario,West Georgeport,Loyal,3,2022-01-18,409.93,4.81,85.22
510,James,Horton,brian01@example.com,Ontario,Elizabethstad,At Risk,6,2022-10-19,89.91,2.62,34.32
511,Michelle,Smith,yhall@example.net,Ontario,West Toddside,At Risk,1,2023-04-07,180.2,0.01,18020.0
512,Christopher,Gonzalez,tcastro@example.org,Ontario,East Sandraport,Loyal,1,2022-01-08,475.45,7.78,61.11
513,Matthew,Long,andrewsutton@example.com,Ontario,Joelhaven,Loyal,2,2022-10-22,191.4,24.33,7.87
514,Joshua,Brown,natasha08@example.com,Ontario,East Matthew,Potential,5,2022-05-18,114.76,21.22,5.41
515,Philip,Taylor,rmeyer@example.net,Alberta,South John,Champions,5,2022-02-14,730.25,28.48,25.64
516,Eric,Waller,shane23@example.net,Ontario,New Amber,At Risk,1,2022-08-16,198.62,0.95,209.07
517,Lauren,Huffman,haley82@example.com,Ontario,Lake Sarah,Champions,1,2022-01-12,477.24,1.14,418.63
518,Sally,Stewart,whitemary@example.org,Ontario,Port Lucaschester,Champions,1,2022-04-19,1032.12,0.01,103212.0
519,Susan,Turner,edwin31@example.org,Quebec,North Kathryn,At Risk,5,2023-12-17,102.07,21.32,4.79
520,Cheryl,Adams,caitlynhall@example.org,Ontario,Christopherfort,Lost,2,2022-10-04,65.36,19.44,3.36
521,Dennis,Mathis,xjoseph@example.org,Alberta,Henryberg,Champions,4,2022-05-14,897.49,0.01,89749.0
522,Frank,Perez,aduran@example.com,Ontario,Walkerborough,Lost,6,2023-12-10,24.34,5.9,4.13
523,Katherine,Jones,fcamacho@example.net,Ontario,Michellebury,Lost,6,2022-12-19,20.41,7.67,2.66
524,Ronald,Parsons,zcortez@example.net,Quebec,New Danielmouth,Potential,1,2023-06-23,91.68,0.01,9168.0
525,Margaret,Williams,aprilfoster@example.net,British Columbia,New Paulton,At Risk,1,2022-01-08,148.25,4.11,36.07
526,James,Gonzales,kim47@example.org,Quebec,Phillipston,Potential,2,2022-11-29,94.6,19.12,4.95
527,Hannah,Mckee,cgallegos@example.org,Quebec,East Kimberlyside,Potential,2,2022-03-03,53.52,16.38,3.27
528,Derek,Gutierrez,djohnson@example.net,British Columbia,South Christopher,At Risk,5,2022-01-07,219.1,21.84,10.03
529,Mario,Wong,jennifermartinez@example.org,Alberta,Waltersland,Champions,2,2022-12-15,628.77,25.92,24.26
530,Alexandria,Cruz,nicholasjames@example.org,Manitoba,Arianaberg,Potential,6,2022-01-15,76.95,7.65,10.06
531,Fernando,Thomas,barneskyle@example.com,Ontario,Courtneyville,Potential,7,2022-09-16,48.21,4.6,10.48
532,Rachel,Horne,deanjohnny@example.com,Saskatchewan,Foleyside,At Risk,3,2022-12-09,81.98,2.24,36.6
533,Lindsey,Franklin,lyoung@example.net,British Columbia,Chavezmouth,Loyal,2,2023-06-06,267.28,18.52,14.43
534,Christopher,Greene,nicoleramirez@example.net,Ontario,North Jack,At Risk,1,2022-03-03,116.91,5.82,20.09
535,Brian,Bailey,melissaestrada@example.net,British Columbia,Markland,Champions,2,2022-01-05,901.76,21.78,41.4
536,Brandon,Butler,evanmitchell@example.net,Ontario,South Kara,Loyal,2,2022-01-20,411.95,17.07,24.13
537,Michael,Johnson,marcus61@example.com,Nova Scotia,West Thomasville,Loyal,2,2023-04-17,318.18,19.03,16.72
538,Heather,Hill,swarren@example.org,Ontario,North Ashleyhaven,Potential,1,2023-09-09,46.18,2.81,16.43
539,Vanessa,Webb,ronald54@example.net,Ontario,Sarashire,Loyal,1,2022-07-22,367.78,1.96,187.64
540,Tyler,Daniel,lvasquez@example.net,Ontario,Lake Kelly,At Risk,5,2022-06-27,107.31,19.36,5.54
541,James,Wilson,hgarrett@example.net,Saskatchewan,Port Christina,Potential,3,2023-04-09,53.34,3.6,14.82
542,Robert,Williams,ann30@example.net,Manitoba,Lake Juan,Potential,7,2022-02-09,49.14,11.89,4.13
543,Kristy,Parker,katie15@example.com,Ontario,Ramseytown,Potential,5,2022-01-07,148.89,20.09,7.41
544,Marilyn,Lee,sandra77@example.org,Alberta,South Eric,At Risk,2,2022-03-26,91.81,25.51,3.6
545,Steven,Grimes,steven60@example.net,Manitoba,Annettemouth,At Risk,4,2023-06-25,210.16,0.01,21016.0
546,Angela,Smith,lauren51@example.org,Ontario,Marymouth,Champions,1,2022-08-08,470.03,4.68,100.43
547,Tonya,Sims,ashleyprice@example.net,British Columbia,Port Kimberlyport,Loyal,2,2022-03-30,188.4,18.7,10.07
548,Janet,Edwards,nelsonchristopher@example.org,British Columbia,Shannonport,Lost,6,2022-11-23,63.76,6.48,9.84
549,Javier,Turner,brooksbenjamin@example.org,Alberta,South Williamfort,Champions,2,2022-04-09,583.11,19.92,29.27
550,Rebecca,Moore,sandra84@example.com,Quebec,Port Monica,Potential,4,2022-05-16,97.26,7.51,12.95
551,Lynn,Hurley,jamiejohnson@example.com,Quebec,North Larryton,Champions,1,2022-02-18,979.84,6.62,148.01
552,Gloria,Wheeler,cookpamela@example.org,Quebec,Andrewport,Loyal,2,2022-04-26,231.93,25.67,9.04
553,Danielle,Clark,jameshill@example.com,Manitoba,Lambertview,Loyal,2,2022-02-12,281.5,22.0,12.8
554,Edward,Hill,mullenanita@example.org,Quebec,New Michael,At Risk,7,2022-02-14,187.54,10.55,17.78
555,Lucas,Thomas,audrey21@example.com,Quebec,Amberton,Potential,4,2022-09-19,89.56,4.83,18.54
556,David,Ruiz,rodriguezbrian@example.com,British Columbia,Whiteshire,Loyal,6,2022-04-14,196.98,3.82,51.57
557,Crystal,Vaughn,tjensen@example.com,Ontario,Lake Katherine,Champions,1,2022-11-16,465.62,6.9,67.48
558,Lisa,Miller,fbradley@example.net,Quebec,Davisport,Lost,2,2022-01-27,37.38,25.35,1.47
559,Gabrielle,Mckinney,oruiz@example.org,British Columbia,Robertafurt,At Risk,5,2022-03-28,112.22,22.29,5.03
560,Isaac,Stark,kristina57@example.com,Ontario,North Thomasstad,Champions,5,2022-04-07,770.35,19.04,40.46
561,Timothy,Singleton,katrina99@example.org,Saskatchewan,South Lisaville,Champions,3,2022-08-08,786.43,11.64,67.56
562,Mark,Banks,amanda69@example.com,Quebec,New John,Potential,1,2022-10-03,53.71,0.01,5371.0
563,Erik,Olson,petersonlisa@example.net,Saskatchewan,Muellerchester,Loyal,7,2022-02-25,445.79,7.97,55.93
564,Ashley,Peterson,gilbertcaldwell@example.net,Quebec,Wilsonmouth,Champions,7,2023-01-31,747.42,12.56,59.51
565,Mark,Davis,zthompson@example.org,Ontario,Lake Lisafurt,Lost,2,2022-01-31,79.47,16.06,4.95
566,Mark,Newman,davislisa@example.net,Ontario,Port Dwayneberg,Loyal,3,2022-01-06,397.53,9.42,42.2
567,Shawn,Carter,rgonzalez@example.com,British Columbia,Ashleyport,At Risk,5,2022-11-14,192.16,21.92,8.77
568,Samantha,Zuniga,veronica90@example.net,Ontario,Abbottport,Champions,7,2022-09-30,986.57,11.21,88.01
569,Bryan,Santana,smithann@example.com,Ontario,Port Juliantown,At Risk,2,2022-02-12,150.29,21.65,6.94
570,Joe,Park,tgarrett@example.com,Ontario,Jamesside,Lost,1,2022-01-04,45.01,6.73,6.69
571,Jason,Thompson,jacobcruz@example.com,Quebec,Mooreberg,At Risk,7,2022-02-21,142.25,13.69,10.39
572,Dennis,Jones,thomasnicole@example.net,Ontario,Proctorberg,Lost,1,2022-04-07,70.28,0.01,7028.0
573,Christopher,May,ydalton@example.net,Quebec,Hansonmouth,At Risk,1,2023-01-16,105.56,0.01,10556.0
574,William,Arnold,ocruz@example.org,Quebec,Jacobsshire,Loyal,1,2022-12-23,311.95,1.07,291.54
575,Tyrone,Simon,robert89@example.com,Quebec,North Ashleystad,Potential,2,2022-01-16,146.05,21.3,6.86
576,Daniel,Olson,thomasjessica@example.com,British Columbia,Blackhaven,Loyal,3,2022-06-25,473.96,1.9,249.45
577,Pamela,Davis,qmccoy@example.net,British Columbia,Lake Cynthiashire,Loyal,2,2022-08-14,495.42,23.74,20.87
578,Larry,Brown,amanda07@example.com,Quebec,Berrymouth,At Risk,4,2022-02-17,122.38,5.98,20.46
579,Robert,Yu,keith09@example.net,Ontario,Jessicashire,Loyal,1,2022-08-24,459.93,4.03,114.13
580,Jorge,Soto,ashleydouglas@example.com,Ontario,West Toddberg,Champions,1,2022-06-29,465.67,0.01,46567.0
581,William,York,johnathan94@example.com,Saskatchewan,Alexisville,Loyal,6,2022-05-08,284.8,7.39,38.54
582,Cassandra,Kent,donnawood@example.org,Quebec,Kimberlybury,At Risk,1,2022-02-25,167.79,0.01,16779.0
583,Todd,Lloyd,cooperchristopher@example.org,Nova Scotia,Port Tyler,At Risk,5,2023-03-02,145.41,20.7,7.02
584,Victoria,Townsend,donnabarber@example.org,British Columbia,New Jessica,Champions,2,2022-05-25,493.44,17.37,28.41
585,Michael,May,williamssteven@example.com,Ontario,Thomasside,Potential,1,2022-12-07,81.16,3.94,20.6
586,Jesus,Vega,jwells@example.net,British Columbia,Smithmouth,Loyal,8,2023-08-07,187.85,10.05,18.69
587,Patrick,Stewart,davisamanda@example.com,British Columbia,Bishopview,Lost,5,2022-02-05,46.08,25.71,1.79
588,Matthew,Adams,scottbreanna@example.com,British Columbia,Lake Emily,Lost,4,2022-04-24,48.18,0.12,401.5
589,Kaylee,Meyer,lawrencesmith@example.org,Quebec,North Roberthaven,Potential,1,2022-09-14,119.02,0.01,11902.0
590,Dalton,Griffin,jessicaking@example.org,Ontario,New Christopherborough,Potential,2,2023-05-07,96.82,18.29,5.29
591,Stephanie,Little,millercassandra@example.com,Quebec,North Heather,Loyal,5,2022-07-06,248.65,26.33,9.44
592,Jon,Owens,fowlersandra@example.com,Quebec,Schwartzmouth,At Risk,3,2022-03-23,161.65,1.98,81.64
593,Jonathan,Norman,kimberly66@example.com,British Columbia,West Stephanieview,Potential,6,2022-02-15,74.85,0.56,133.66
594,Gregory,Jones,chelseywhite@example.com,Alberta,East Amberchester,Champions,2,2022-04-21,958.47,24.24,39.54
595,Jeffery,Schneider,gbaldwin@example.org,British Columbia,North Ashleyview,Loyal,7,2022-07-07,217.26,9.97,21.79
596,Kimberly,Smith,ohernandez@example.org,Ontario,Lake Peterberg,Loyal,1,2022-12-15,487.58,0.01,48758.0
597,Isabel,Conway,robertsonshelby@example.com,Saskatchewan,Grahamland,Loyal,3,2022-11-28,244.06,9.91,24.63
598,Amber,Smith,imartinez@example.com,Ontario,Evelynfurt,Loyal,7,2022-07-08,355.03,10.84,32.75
599,Brian,Shea,diazmelissa@example.com,Alberta,Port Steveport,Loyal,6,2022-08-20,368.89,5.74,64.27
600,Deborah,Thompson,poncedonna@example.com,British Columbia,Mosleystad,Champions,2,2022-05-08,761.78,26.2,29.08
601,Tom,Mcclure,imoss@example.org,Saskatchewan,North Jennifer,At Risk,1,2023-12-04,83.4,6.59,12.66
602,Brittany,Burns,sparksdawn@example.com,Quebec,Levytown,At Risk,8,2022-03-27,121.58,19.9,6.11
603,Benjamin,Brown,sullivanjason@example.net,British Columbia,Bentleyside,Lost,5,2022-12-08,75.38,19.58,3.85
604,Edward,Riley,johnsondonald@example.net,Quebec,South Rebeccaton,At Risk,8,2022-03-04,113.03,10.21,11.07
605,John,Banks,jacksonbrendan@example.com,Quebec,South Cherylshire,Lost,3,2023-02-26,40.61,4.18,9.72
606,Caleb,Roth,crawfordlauren@example.org,Saskatchewan,Port Jamesmouth,Loyal,2,2022-04-07,467.76,22.64,20.66
607,Lisa,Hendrix,rnguyen@example.net,Nova Scotia,West Mary,Potential,1,2022-05-29,96.9,2.78,34.86
608,Laura,Duran,matthewmartinez@example.org,Alberta,Jacksonstad,Potential,4,2023-04-04,67.72,3.18,21.3
609,Angela,Gonzales,andersonkylie@example.net,Ontario,Stricklandtown,Potential,5,2022-04-18,140.7,26.16,5.38
610,Nichole,Miller,whitechristopher@example.net,Alberta,Robertfort,Champions,2,2023-12-12,1109.47,24.15,45.94
611,Heather,Harris,alexandra63@example.org,Ontario,New Hectorfort,Loyal,1,2022-09-16,474.12,2.2,215.51
612,Cheryl,Miller,michael08@example.org,Quebec,North Valerie,At Risk,1,2022-03-23,216.72,6.99,31.0
613,Tiffany,Montgomery,stevensims@example.org,Ontario,Brianville,Lost,3,2022-08-07,73.22,8.04,9.11
614,Laura,Jennings,kjimenez@example.net,Alberta,North Deannaport,Champions,7,2022-11-29,1126.3,8.14,138.37
615,Jason,King,vwilliams@example.org,Quebec,East Kristen,Potential,1,2022-09-11,65.0,5.44,11.95
616,Todd,Wilson,jenniferwatkins@example.com,Alberta,Gonzalezmouth,Potential,4,2022-11-09,120.81,7.11,16.99
617,Jerry,Rodriguez,coreyrojas@example.org,British Columbia,Vanceland,Lost,7,2022-02-19,32.99,5.76,5.73
618,Thomas,Washington,nthomas@example.com,Quebec,South Nathaniel,Loyal,4,2022-10-09,197.78,0.43,459.95
619,Stephen,Lee,theresa35@example.org,Ontario,Lake Ashleyview,Loyal,1,2022-10-25,366.47,1.35,271.46
620,Derek,York,wbarnes@example.com,Nova Scotia,West Cassandra,Champions,3,2022-07-28,1069.93,4.22,253.54
621,Kristine,Little,belindatran@example.org,Quebec,South Melodyfort,Loyal,5,2023-02-12,342.34,26.23,13.05
622,Michelle,Robinson,rhood@example.org,Ontario,Fitzgeraldbury,Potential,1,2023-02-27,139.32,1.62,86.0
623,John,Hamilton,patriciavargas@example.org,Quebec,South Tinaton,Champions,3,2022-05-22,603.4,8.18,73.77
624,Vickie,Quinn,simmonsphillip@example.net,Alberta,South Tylerland,Lost,2,2022-08-25,41.03,19.7,2.08
625,Angela,Smith,idodson@example.com,Alberta,Johnland,Loyal,4,2022-04-05,280.18,0.74,378.62
626,Allen,Caldwell,jacquelinehodge@example.net,Ontario,South Stevenberg,At Risk,3,2023-05-08,150.54,7.45,20.21
627,Morgan,Sullivan,courtney01@example.com,Quebec,Alyssaport,Loyal,1,2022-02-08,236.68,0.01,23668.0
628,Ronald,Nelson,kristinmiller@example.com,Quebec,New Sierrastad,Potential,2,2022-09-02,62.15,23.29,2.67
629,Pamela,Rodriguez,steven05@example.com,British Columbia,Lake Angelica,At Risk,4,2022-05-23,166.28,3.22,51.64
630,Carl,Fletcher,devonrogers@example.net,British Columbia,Lake Timothyshire,Champions,3,2022-07-29,502.13,3.58,140.26
631,Monica,Warner,lukehurst@example.net,British Columbia,Ramirezland,Loyal,6,2022-07-17,228.91,4.6,49.76
632,Nathan,Chavez,harrisonamanda@example.net,Saskatchewan,Shannonstad,Loyal,4,2022-09-27,330.6,0.01,33060.0
633,Lauren,Dougherty,lopeznicole@example.org,Quebec,South Rachaelport,Loyal,4,2023-03-29,313.38,1.12,279.8
634,Susan,Jones,joshuaterry@example.com,Saskatchewan,Port James,Loyal,1,2022-01-27,385.71,0.01,38571.0
635,Stephanie,Johnson,imontes@example.org,Ontario,Reedmouth,Potential,5,2022-08-28,65.37,20.4,3.2
636,Joan,Smith,bryanwiggins@example.org,Saskatchewan,Robertmouth,Loyal,1,2022-01-24,486.96,3.85,126.48
637,Diana,Buchanan,swatkins@example.net,Ontario,Ellisshire,Loyal,1,2023-01-04,228.53,5.58,40.96
638,David,Clarke,kristinaperez@example.com,Ontario,Kaylaton,Loyal,2,2022-03-13,277.57,16.8,16.52
639,Eddie,Mitchell,christinemartin@example.net,Ontario,Ianburgh,Loyal,2,2022-03-27,382.85,22.51,17.01
640,Mary,Schwartz,evanwilson@example.com,Quebec,South Jorge,Lost,1,2023-02-25,51.46,2.79,18.44
641,Jack,Hart,wadetiffany@example.org,Ontario,Shaneburgh,Loyal,5,2022-03-09,180.74,25.9,6.98
642,Amanda,Martinez,sullivanvictor@example.org,British Columbia,Reillyberg,Potential,4,2022-03-04,83.43,0.01,8343.0
643,Adam,Rodgers,deborah47@example.com,Quebec,Port Annette,At Risk,2,2022-04-12,187.45,17.86,10.5
644,Rebecca,Ramos,dennisrachel@example.org,Ontario,West Angelbury,Potential,1,2022-06-12,93.58,0.01,9358.0
645,Sean,Davis,franklinjames@example.net,Quebec,Port Shari,Loyal,1,2022-02-07,292.46,0.01,29246.0
646,Joshua,Johnson,frhodes@example.net,Alberta,Leemouth,Loyal,2,2022-02-13,324.25,20.11,16.12
647,Carrie,Hunt,kerrmichael@example.org,Ontario,Woodstad,Lost,1,2022-04-02,23.64,0.01,2364.0
648,Alexander,Cooper,tiffany81@example.org,Quebec,Figueroachester,Champions,4,2022-01-22,847.34,0.51,1661.45
649,Linda,Roberts,achandler@example.org,British Columbia,East Jaredfort,Potential,2,2022-06-20,116.59,17.8,6.55
650,Vanessa,Fox,carl96@example.org,Ontario,South Danielleview,Champions,2,2022-08-12,600.18,23.2,25.87
651,Robert,Peters,jamescollier@example.com,Ontario,Williamsport,Lost,8,2022-07-12,34.64,15.04,2.3
652,Mary,Torres,ywalker@example.org,Ontario,West Kevin,Lost,3,2022-08-28,51.73,9.1,5.68
653,Danielle,Fields,valdezpatricia@example.com,Quebec,South Rebecca,Potential,1,2022-03-23,143.83,4.68,30.73
654,Deanna,Johnson,trevor19@example.net,Ontario,Biancashire,Lost,2,2023-04-13,68.44,25.75,2.66
655,Ryan,Scott,hmccann@example.com,Ontario,Port Jordanshire,Lost,2,2022-09-01,31.17,21.72,1.44
656,Brian,Flores,michaelbrown@example.com,Quebec,Fieldsstad,Loyal,3,2022-01-31,342.48,3.69,92.81
657,Brandon,Carter,palmerkatie@example.org,Quebec,New Karenside,Potential,1,2022-02-21,148.6,3.58,41.51
658,Marcus,Stewart,joseph51@example.net,Nova Scotia,Madelinetown,At Risk,5,2022-05-15,177.57,19.72,9.0
659,Derrick,Campbell,kjenkins@example.org,Ontario,East Wesley,At Risk,3,2022-11-28,93.09,4.44,20.97
660,Marie,Pope,butlersabrina@example.org,British Columbia,North Timothy,Champions,1,2022-12-18,1051.04,6.98,150.58
661,Larry,Cox,mpreston@example.net,Ontario,Geraldport,Potential,1,2022-01-19,63.89,3.97,16.09
662,Anthony,Olsen,davidbenson@example.net,Manitoba,West David,Loyal,7,2022-02-05,447.14,11.62,38.48
663,David,Miller,joneskim@example.com,Quebec,East Danielhaven,Loyal,7,2022-07-20,482.13,8.28,58.23
664,Brittany,Harrison,bradley40@example.org,Nova Scotia,New Jamieborough,At Risk,1,2022-05-22,129.02,5.1,25.3
665,Jack,Bell,thomasjulie@example.com,Ontario,Michaelhaven,Loyal,5,2022-03-07,407.35,27.1,15.03
666,Kimberly,Austin,garciabelinda@example.org,Alberta,Lake James,At Risk,3,2022-01-17,196.85,12.02,16.38
667,Juan,Winters,beltrancorey@example.org,Quebec,Richardsonshire,Lost,3,2022-10-07,72.72,2.3,31.62
668,Jacob,Nunez,whitemichael@example.com,Quebec,Lewisbury,At Risk,6,2022-01-06,166.41,5.61,29.66
669,Rick,Juarez,david18@example.org,Manitoba,Farmerport,Potential,2,2022-07-28,64.22,18.81,3.41
670,Angela,Williams,tristan64@example.com,Quebec,Gloriamouth,Potential,4,2022-04-02,129.11,0.01,12911.0
671,Jeremiah,Russell,elopez@example.com,Ontario,Harryfort,Champions,2,2022-01-16,497.07,18.83,26.4
672,Emily,Sanders,wilsonralph@example.net,Ontario,Lake Saraburgh,Lost,6,2022-04-28,35.56,1.59,22.36
673,Calvin,Hester,james61@example.org,Ontario,Hardyview,Potential,3,2022-01-17,142.71,11.76,12.14
674,Kathy,Miranda,katelyn65@example.com,Ontario,Archerhaven,Potential,1,2022-11-18,97.6,0.01,9760.0
675,Joshua,Tate,martineztracy@example.org,New Brunswick,North Cory,Lost,3,2022-02-01,32.91,4.76,6.91
676,Brian,Jones,stantonpatrick@example.net,Alberta,Ericville,Potential,5,2022-08-14,106.8,24.36,4.38
677,Kathleen,Guerrero,msparks@example.com,Ontario,Henryview,Potential,2,2022-09-19,91.13,17.55,5.19
678,Amy,Pacheco,cisnerosanthony@example.com,Saskatchewan,South Shannonfurt,Lost,6,2022-02-13,73.45,7.8,9.42
679,Scott,Johnson,angeladalton@example.com,Ontario,South Ryan,Lost,1,2022-04-07,67.14,5.99,11.21
680,Larry,Price,carrolltracy@example.net,Alberta,Alvarezburgh,At Risk,5,2022-08-08,83.56,29.84,2.8
681,William,Myers,ygarza@example.net,Alberta,Katieport,Potential,4,2022-01-26,54.23,0.01,5423.0
682,Luke,Johnson,andersonmichael@example.net,Ontario,Port Patriciamouth,Lost,4,2022-08-22,36.59,6.27,5.84
683,Oscar,Patterson,robert03@example.org,Ontario,Lake Larry,At Risk,2,2022-04-24,151.76,16.27,9.33
684,Christopher,Watts,danny20@example.net,Alberta,Benjaminchester,Lost,1,2023-01-04,42.55,5.94,7.16
685,Ashley,Valenzuela,andrew79@example.org,Ontario,Nicholasfurt,Loyal,3,2022-06-28,420.23,1.96,214.4
686,Marcus,Davis,rgarcia@example.org,Alberta,Tylermouth,Lost,5,2023-03-13,78.62,19.87,3.96
687,Garrett,Evans,oharris@example.org,Ontario,West Joseph,Potential,4,2022-01-30,143.73,5.16,27.85
688,Kenneth,Berry,claudiarubio@example.net,Quebec,New Matthewland,Lost,6,2022-01-03,24.44,0.01,2444.0
689,Ashley,Schmidt,yclark@example.org,Ontario,Williamport,Loyal,6,2022-01-02,372.35,6.28,59.29
690,Ryan,Fernandez,robertking@example.net,Ontario,Powersside,Loyal,1,2022-07-08,415.29,4.11,101.04
691,Henry,Smith,barbaralewis@example.net,Ontario,Adamsside,Potential,5,2022-09-11,133.49,21.66,6.16
692,Lisa,Farrell,umichael@example.net,Quebec,New Jamesmouth,Lost,8,2022-04-20,66.36,13.72,4.84
693,Dylan,Hernandez,megan65@example.org,Alberta,Port Robert,Potential,1,2022-07-12,105.36,5.2,20.26
694,Madison,Lucas,gloria36@example.org,Quebec,East Jamesbury,At Risk,6,2022-04-15,103.29,4.41,23.42
695,Laura,Collins,bcastro@example.com,Quebec,East Erikberg,Lost,5,2023-06-06,31.95,24.99,1.28
696,Anthony,Clarke,donna20@example.net,British Columbia,Caseyton,Potential,6,2022-12-03,65.71,0.16,410.69
697,Michele,Miller,michelle65@example.net,Ontario,South Sherryberg,Potential,6,2022-03-21,58.17,7.51,7.75
698,Joel,Duncan,boydmaria@example.net,British Columbia,Tylerland,Potential,1,2023-02-02,118.04,6.92,17.06
699,John,Martinez,mark96@example.net,British Columbia,South Jeffery,Potential,4,2022-02-14,113.62,1.99,57.1
700,Daniel,Lewis,scott49@example.org,Ontario,Fergusonville,Loyal,1,2023-08-13,417.92,7.07,59.11
701,Leslie,Coleman,sylviasuarez@example.org,Ontario,Thomasstad,Loyal,3,2022-12-05,495.59,3.43,144.49
702,Lori,Smith,skinnereileen@example.org,British Columbia,West Angela,Loyal,2,2022-03-31,262.72,18.36,14.31
703,Kyle,Mullen,rebecca18@example.org,Ontario,Pricefurt,Loyal,5,2022-05-24,297.79,19.01,15.66
704,Sara,Hardin,christopher34@example.org,Ontario,South Crystal,Lost,7,2022-05-13,34.28,9.43,3.64
705,Natasha,Wang,rmccormick@example.org,British Columbia,Ruizchester,Champions,1,2023-07-12,647.48,1.25,517.98
706,Sara,Cook,gmcdowell@example.org,Ontario,Williamstad,Lost,2,2022-01-04,21.4,24.23,0.88
707,Robert,Daniel,shawn00@example.net,Ontario,Lake Scott,Lost,2,2022-05-03,38.77,16.08,2.41
